[ 600.         1399.74910021] | [[-0.04786586,  0.03152297,  0.07313967,  0.02503932,  0.04560731,  -0.03596652,  0.0180717 ], [-0.33667191,  0.03305899, -0.00220402, -0.03117746, -0.00746764,  -0.06470464, -0.01396846]]
[ 600.         1890.83777584] | [[ 0.44479866,  0.0343696 ,  0.04270953, -0.02547203, -0.00195245,   0.00871282, -0.00569003], [-0.03404871,  0.04379574, -0.00240513, -0.01729881,  0.00682285,   0.03915984, -0.01659271]]
[ 600.         1135.63889451] | [[ 0.0126275 , -0.00536278, -0.05263077, -0.04195539, -0.00146625,  -0.00763973,  0.02905857], [ 0.01220988, -0.02205024, -0.02955642, -0.05624673, -0.05398018,   0.01395378,  0.0535012 ]]
[ 600.         1404.15764008] | [[-0.04679762, -0.0553643 , -0.01179636,  0.03576523,  0.0383705 ,  -0.04449781, -0.02950889], [ 0.34191058, -0.0011275 , -0.01256957, -0.00744437,  0.00784748,   0.01658395,  0.03356232]]
[600.         981.03641463] | [[-0.49407604, -0.01161704, -0.06148031,  0.00503402,  0.01388082,   0.01138312,  0.06901492], [ 0.200577  ,  0.02813737, -0.03995271,  0.02422247, -0.01759923,  -0.09146091,  0.05147846]]
[600.         742.58690401] | [[-0.2777323 , -0.01397524, -0.02894452, -0.00211883,  0.02186442,   0.03459661,  0.00037995], [ 0.24974059,  0.06376022,  0.0242403 , -0.00982332,  0.0146365 ,  -0.07452082, -0.03687615]]
[600.         802.69580939] | [[ 0.28929566, -0.00882891,  0.01367346, -0.04133566, -0.0193458 ,   0.00257903,  0.0302397 ], [-0.05896932,  0.01199079,  0.01299263, -0.03091433,  0.00583093,   0.03877254,  0.00606555]]
[ 600.         1403.14277191] | [[-0.30660894, -0.02364376,  0.04580513, -0.03613259,  0.02329097,  -0.05874211, -0.00463406], [ 0.88286762,  0.02493893,  0.01139823,  0.02424991, -0.02723577,  -0.03158379, -0.00970786]]
[ 600.         1137.52073309] | [[-0.17131218,  0.01023625, -0.05815465,  0.02621828, -0.00784912,   0.0059166 , -0.05824347], [-1.06606101,  0.03278142, -0.01725372,  0.00947392, -0.00421466,   0.01603398, -0.05003957]]
[ 600.         1591.70943745] | [[ 0.00560044,  0.00128706, -0.04385783,  0.01076367,  0.09060531,  -0.02983678,  0.05220134], [-0.03478794, -0.03878716,  0.00761768, -0.01026825, -0.06386959,   0.03241699,  0.00990491]]
[ 600.       1298.414079] | [[-8.14616853e-01, -2.29454210e-02, -2.13252074e-02, -8.17543591e-03,   2.03528299e-02,  4.47001231e-05, -4.90615873e-02], [-4.09430179e-02,  3.98884663e-02,  5.89798891e-03, -4.79082609e-02,  -5.54581794e-02,  2.34925889e-02,  2.96941038e-02]]
[ 600.         2051.44902097] | [[ 0.20480619,  0.00569723, -0.04712069,  0.02084035,  0.04385805,  -0.00184394, -0.03678811], [-0.42391156,  0.02447771,  0.0236195 ,  0.00314077,  0.00318074,   0.01736556, -0.02544437]]
[600.         991.38319439] | [[-0.10959421, -0.00961219, -0.00287648,  0.0266311 , -0.04490358,  -0.03747591, -0.01045225], [-0.16779355,  0.00730547,  0.03433375, -0.00621663, -0.03943742,   0.00777143, -0.04218969]]
[ 600.         1300.45954951] | [[-0.50686392,  0.02231101, -0.06530966,  0.00547958, -0.00764649,   0.00628442,  0.03153253], [-0.13182705,  0.05096217, -0.03520273,  0.05573131, -0.06497783,   0.01962016, -0.00280769]]
[ 600.        1311.6728629] | [[ 0.64938715, -0.0058563 , -0.01958294,  0.03869907, -0.0196516 ,   0.02402823, -0.01846988], [ 0.2512817 , -0.02787855, -0.00678979,  0.00102237, -0.00177582,  -0.01664638, -0.01389681]]
[600.         897.34054001] | [[-0.08480773, -0.02431529, -0.00402533, -0.01303425, -0.02162595,   0.01965321, -0.02352299], [-0.14575169, -0.05079118,  0.08222917, -0.05409305,  0.0317373 ,   0.03667888, -0.04553079]]
[ 600.         1579.23535039] | [[ 0.24404244,  0.03361496,  0.00361192,  0.0447297 ,  0.01969348,   0.00390681, -0.0107654 ], [ 0.20729467, -0.01114702, -0.04587458, -0.00332759,  0.00248036,   0.03387753,  0.00938518]]
