[ 600.         1599.68768222] | [[-0.88393499, -0.02259645,  0.01367615,  0.02557879, -0.01894427,  -0.01498699,  0.03004257], [-0.23419652, -0.01505227, -0.00591709, -0.01077312, -0.06651613,  -0.00603618, -0.00623548]]
[600.         993.60018052] | [[-7.64792856e-01, -6.62585244e-04,  7.07269396e-03,  5.06518894e-03,   1.32600506e-02,  2.73528249e-02, -1.23999265e-02], [ 5.78749439e-02,  1.75260836e-02, -3.34882687e-03, -5.57212668e-02,  -3.58188978e-02,  3.65771453e-02,  9.26136436e-04]]
[ 600.        1004.2438602] | [[-0.05056043,  0.04594491, -0.02583166, -0.01156407, -0.05273655,  -0.03889721, -0.01795365], [ 0.31403048,  0.01478962, -0.05786618,  0.01086367,  0.0169723 ,  -0.01937359,  0.03890592]]
[ 600.         1273.43720997] | [[ 0.024122  , -0.00268765, -0.00928652, -0.06584614,  0.07283856,  -0.00612794, -0.02668428], [ 0.48840287,  0.00257492,  0.02339859, -0.02792837, -0.03349727,  -0.03190712,  0.01965983]]
[ 600.         1717.10720671] | [[ 0.31868613,  0.03122388, -0.03709514, -0.0144598 ,  0.01084699,   0.02978352, -0.00925659], [-0.05370796, -0.02352961, -0.00531575,  0.0561395 , -0.01331061,   0.0186754 , -0.03049671]]
[600.         935.86096578] | [[-0.11204714,  0.03598175, -0.00501555,  0.00722264, -0.02765872,   0.05749149, -0.02554335], [-0.0055712 , -0.01071741,  0.01428219,  0.0496051 , -0.00576125,   0.02180597,  0.04648374]]
[ 600.         1616.52125689] | [[-0.00120192,  0.00952837,  0.00587934,  0.04825812, -0.00180001,  -0.01899431, -0.01782668], [-0.53604245, -0.02731934, -0.02072381, -0.01184538, -0.00821084,  -0.02189797, -0.05716673]]
[ 600.         1079.80476953] | [[ 1.00818787,  0.02143965, -0.00411983,  0.019709  , -0.02729391,  -0.00602037, -0.01109926], [-0.40047036,  0.03297601, -0.00702606,  0.00203991, -0.00549931,  -0.02362991,  0.00629209]]
[ 600.         1008.36605444] | [[ 0.82483571, -0.00994321,  0.0575761 ,  0.01031593,  0.04111662,   0.07274018,  0.01596196], [ 0.28013773, -0.01689948,  0.01851921, -0.02498157, -0.00651703,  -0.01091672,  0.01005371]]
[ 600.         1104.53033173] | [[-0.36798834,  0.046682  ,  0.04248876, -0.03061974, -0.03720823,   0.00250624, -0.00183064], [ 0.08417771,  0.00517099,  0.039502  ,  0.00291381,  0.01729982,   0.0618368 ,  0.05800541]]
[ 600.         1028.85928695] | [[-0.82540307,  0.02049862, -0.01074691, -0.01617381, -0.00475354,   0.01808632,  0.02744979], [ 0.49861   , -0.01911808, -0.03147175, -0.01238608, -0.03663821,  -0.04795108, -0.05113528]]
[ 600.         1053.58480984] | [[-0.31460377, -0.03356281,  0.01257663, -0.02542149, -0.07006205,  -0.01780478,  0.02691939], [ 0.32009768,  0.00292233,  0.00798029, -0.05830501,  0.0372595 ,   0.00427406, -0.00794086]]
[ 600.         1946.23108115] | [[-0.0281654 , -0.01549902, -0.00210993, -0.04209531,  0.00511625,  -0.02373346,  0.0278819 ], [-0.25952049,  0.02383842,  0.03898248, -0.02191071,  0.0124216 ,   0.01936754,  0.02716473]]
[ 600.         1153.79415778] | [[-0.41849459,  0.03154266,  0.00959692, -0.04202403,  0.00617627,  -0.04529374,  0.05493122], [-0.07622587, -0.00078432,  0.05857873, -0.0539779 , -0.01752505,  -0.0404154 ,  0.04807764]]
[ 600.         1270.49223885] | [[ 1.82465262e-01, -5.19398628e-03,  5.77907761e-02,  3.66001360e-02,  -2.51674552e-02, -6.93583958e-03, -1.70876598e-04], [ 2.47873712e-01, -4.24832926e-02, -9.08322502e-03,  2.79303402e-02,   6.20802514e-03, -1.01285071e-02, -3.47474229e-02]]
[600.         709.67628454] | [[ 0.62964114,  0.0033211 , -0.03511174, -0.01155089, -0.03038139,   0.05427058,  0.02208896], [-0.2413105 , -0.00303464, -0.03778646, -0.01949223, -0.03774025,  -0.04865433, -0.02788591]]
[600.        879.7587629] | [[ 0.6898554 , -0.07723987,  0.00394212,  0.00275467,  0.03411991,  -0.02774886,  0.04369475], [ 0.8192338 ,  0.01247172, -0.01111103, -0.01311302, -0.02824288,  -0.03153577,  0.02835916]]
[600.         863.94770646] | [[ 0.38980512,  0.0110077 ,  0.02717877,  0.03685846,  0.00551954,  -0.01758243, -0.08420583], [-0.04491759, -0.00687371,  0.03297328, -0.01244655, -0.00361226,  -0.06945375,  0.00777805]]
[ 600.         1167.32940849] | [[-3.12319022e-01, -1.49454338e-03, -1.33206252e-04, -1.38359837e-02,  -1.04651942e-04,  3.86770445e-03, -3.94499469e-03], [-3.32035664e-01, -2.76722511e-02, -2.99583920e-03, -3.92295515e-02,   1.58034716e-02,  2.29688717e-02,  3.61365227e-02]]
[600.         939.68677175] | [[ 0.34819557, -0.00099594,  0.02943031, -0.04871545, -0.00821653,  -0.01362852, -0.04907185], [ 0.18094736, -0.01995471, -0.06577257,  0.02859706,  0.00829302,   0.03052834, -0.049545  ]]
[600.         901.11503991] | [[-0.13869837, -0.05284129, -0.03564493, -0.01780968, -0.00337981,   0.00111786, -0.05657638], [ 0.32037106, -0.01086139, -0.04659899,  0.03941012, -0.03597118,  -0.02773903,  0.00325144]]
