[600.         985.72014928] | [[-0.35686564, -0.04856961, -0.01680762], [ 0.33391818,  0.03445839,  0.04387439]]
[600.         851.65613983] | [[ 0.69037457,  0.02397082,  0.00697211], [-0.1532628 , -0.03369068,  0.00447733]]
[600.         883.25245091] | [[ 0.4608202 ,  0.05843561,  0.00874291], [-0.61524501,  0.01629874, -0.00378223]]
[ 600.         1037.78515691] | [[-0.35851732, -0.0020217 ,  0.01242436], [-0.46644045, -0.01852728,  0.00355014]]
[600.         987.53918486] | [[-0.53677504, -0.06750618, -0.01365642], [-0.63284738, -0.05872567, -0.04266367]]
[600.         716.61712324] | [[-0.17436696,  0.03976108, -0.01608082], [-0.3658217 , -0.01510899,  0.02682418]]
[ 600.         1413.83324556] | [[-0.57890195,  0.04184446,  0.03575183], [ 0.41910456, -0.04391089, -0.05667549]]
[ 600.         1051.83083899] | [[-0.08349782, -0.02197884, -0.01846836], [ 0.41476784, -0.04448082, -0.00502324]]
[ 600.         1104.32040688] | [[-0.34036561,  0.06613005, -0.00792167], [-0.07436134, -0.04805292, -0.05998668]]
[600.        834.7066064] | [[ 0.01665407,  0.00917074,  0.03829846], [ 0.26381307, -0.00917254,  0.02679925]]
[600.         875.84370527] | [[-0.68366085, -0.00441535,  0.05211689], [-0.15399565, -0.01615539, -0.03050864]]
[600.         868.84802611] | [[-0.22656075,  0.01718096, -0.01087681], [ 0.00662842, -0.04144612,  0.071003  ]]
[600.         953.86394012] | [[-0.43546217,  0.03572436, -0.06083047], [ 0.49580184,  0.04039191,  0.0211872 ]]
[ 600.         1124.39904329] | [[-0.31020816, -0.01985946, -0.0173672 ], [-0.30974235,  0.00458421,  0.0325872 ]]
[ 600.         1391.73334606] | [[-0.55273446, -0.00248714,  0.03272917], [ 0.23232927,  0.00868365, -0.01532935]]
[600.         858.70481389] | [[ 0.08294915,  0.01862334, -0.00580197], [ 0.10302106,  0.01143462, -0.02836275]]
[ 600.         1133.35791203] | [[-1.07001054,  0.01245739, -0.01785539], [-0.28404307,  0.00813509,  0.04785939]]
[600.         918.14420766] | [[-0.09071162,  0.06980828, -0.0284469 ], [-0.39679961,  0.01041552, -0.0095383 ]]
[600.         946.77473914] | [[ 0.2961902 ,  0.00165747, -0.04242566], [ 0.12257272, -0.04579698, -0.01525566]]
[600.         989.92148865] | [[-0.61100569, -0.03639735, -0.00521621], [-0.41289532,  0.0331184 ,  0.0266372 ]]
[ 600.         1316.69859774] | [[ 0.44278853, -0.04700181, -0.056232  ], [-0.38757177,  0.11327864,  0.02950487]]
[ 600.         1230.00667973] | [[-0.22615837,  0.03876693,  0.05237891], [ 0.02491036, -0.02054356, -0.01951498]]
[ 600.         1151.92118395] | [[ 0.23586366, -0.00889875, -0.03343243], [-0.36928547,  0.02815241, -0.03691506]]
[600.        663.5453743] | [[ 0.18721885, -0.00773484,  0.01109849], [ 0.77423659, -0.04030291,  0.00317752]]
[ 600.         1276.61660103] | [[-0.0089543 ,  0.01316389,  0.06324351], [-0.16831138, -0.02557005,  0.03000394]]
[600.         820.10757199] | [[ 1.0931073 , -0.00478119, -0.01178168], [ 0.3024877 ,  0.02356306, -0.02001211]]
[600.         881.67577343] | [[-0.47391163,  0.01552809, -0.01583067], [ 0.15581485, -0.01346112,  0.02631057]]
[600.         763.44639809] | [[-0.10774168,  0.03657818,  0.04481287], [-0.41525686,  0.00652332,  0.00077682]]
[ 600.         1159.76579362] | [[-0.01041969, -0.04032481, -0.03875947], [ 0.18083064, -0.04476449,  0.03160788]]
[600.        876.2846574] | [[ 0.82263214, -0.04929746, -0.00769428], [-0.08820479, -0.01013101, -0.0338465 ]]
[ 600.         1585.68628175] | [[ 0.36003872, -0.0067836 ,  0.01278209], [-1.10698299, -0.1009692 ,  0.0235019 ]]
[600.         931.14457544] | [[ 0.03963567, -0.03975886,  0.0164732 ], [-0.33504625,  0.03112796,  0.00306769]]
[ 600.         1134.07886598] | [[ 1.2171963 ,  0.0205631 , -0.03460239], [-0.76900079, -0.00702986,  0.04963359]]
[600.         884.98164034] | [[-0.10979712, -0.01376361,  0.00674392], [ 0.08560063, -0.04085074,  0.01463977]]
[ 600.         1043.60981274] | [[-0.38673537,  0.01918783,  0.00101614], [ 0.11877908,  0.02338656, -0.02783915]]
[ 600.         1223.14542496] | [[-0.54706282, -0.0360194 , -0.00831304], [-0.16057382,  0.00860874,  0.02807213]]
[600.         930.78059703] | [[ 0.86464972, -0.06473938, -0.01273046], [ 0.08654621,  0.02005366,  0.02548468]]
[ 600.         1382.46469761] | [[ 0.12907944,  0.00302477,  0.00956063], [ 0.08978289, -0.0028908 , -0.02329275]]
[600.         944.61034368] | [[-0.17163323, -0.02458284, -0.01374818], [-0.83068936,  0.01950159, -0.00259523]]
[600.         959.42517202] | [[-0.46988416,  0.03862757, -0.00126129], [-0.71997318, -0.00231012, -0.03649362]]
[ 600.        1150.2191388] | [[-0.09493841,  0.03473159,  0.05904049], [-0.41627031,  0.0143787 ,  0.04530204]]
[ 600.         1646.81112509] | [[-0.21254577, -0.06317858, -0.08118865], [-0.40929994, -0.02013019, -0.01316317]]
[600.        848.6655323] | [[ 0.71494345, -0.03898024,  0.00496366], [ 0.06598985, -0.00833509, -0.03557347]]
[ 600.         1512.79227384] | [[-0.06660571, -0.02977222,  0.04485693], [-0.37542284,  0.03459722,  0.02372194]]
[600.         778.18122782] | [[-0.06204324,  0.00149866, -0.00073344], [-0.37762288, -0.05040261, -0.05914517]]
[ 600.         1577.10809411] | [[0.13824176, 0.05536127, 0.0348648 ], [0.13037954, 0.02546844, 0.00621502]]
[ 600.         1193.31393308] | [[-0.28019337, -0.04713542,  0.00519091], [ 0.07810316, -0.01053821,  0.06340773]]
[600.         944.57398644] | [[-0.00243526, -0.04780683,  0.06344203], [ 0.40805006, -0.04735747,  0.04031257]]
[600.         865.69110636] | [[-0.03481005, -0.00400274, -0.05447487], [-0.03630088, -0.01973553, -0.05590159]]
[600.         894.70319518] | [[ 0.84383236,  0.00895413,  0.02719199], [ 0.1194837 ,  0.01267589, -0.03078138]]
[ 600.         1975.37949896] | [[ 0.25467439,  0.00332264, -0.01564923], [ 0.88432684, -0.00717116,  0.02418525]]
[600.         666.76146896] | [[-1.11702924,  0.00980607, -0.0117935 ], [ 0.31667191,  0.02719651, -0.01284744]]
[600.         758.62960997] | [[-0.01332432, -0.02398383, -0.00187054], [-0.13853087,  0.01639017, -0.01189898]]
[ 600.         1063.18961636] | [[-0.78454157,  0.02030665, -0.03581169], [ 0.14902158, -0.00768577, -0.0135255 ]]
[ 600.         1766.27482011] | [[ 0.35759774,  0.02697575,  0.04828144], [ 0.36071245,  0.04154704, -0.01270586]]
[ 600.         1122.30861996] | [[ 0.0276846 , -0.0234629 ,  0.01861779], [-0.19793505,  0.00689213, -0.02800593]]
[600.         833.31234521] | [[ 0.08178422, -0.04419846,  0.03073964], [ 0.49439553,  0.05643831,  0.01180425]]
[ 600.         1610.38645507] | [[-0.41389882,  0.02018454,  0.01158311], [-0.40392122,  0.00277369, -0.03459499]]
